Iteration;Time;BestFitness;CurrentFitness;Threshold
3298;2,513;38,0;40,0;41,0
3299;2,513;38,0;40,0;41,0
3301;2,514;38,0;40,0;41,0
3302;2,515;38,0;40,0;41,0
3305;2,516;38,0;40,0;41,0
3306;2,516;38,0;40,0;41,0
3307;2,517;38,0;40,0;41,0
3309;2,517;38,0;40,0;41,0
3310;2,518;38,0;40,0;41,0
3311;2,518;38,0;40,0;41,0
3314;2,519;38,0;40,0;41,0
3315;2,52;38,0;40,0;41,0
3316;2,52;38,0;40,0;41,0
3317;2,52;38,0;40,0;41,0
3322;2,521;38,0;40,0;41,0
3323;2,522;38,0;40,0;41,0
3326;2,523;38,0;40,0;41,0
3329;2,523;38,0;40,0;41,0
3330;2,524;38,0;40,0;41,0
3332;2,524;38,0;40,0;41,0
3337;2,525;38,0;40,0;41,0
3339;2,526;38,0;40,0;41,0
3341;2,527;38,0;40,0;41,0
3342;2,527;38,0;40,0;41,0
3343;2,527;38,0;40,0;41,0
3353;2,528;38,0;40,0;41,0
3357;2,529;38,0;41,0;41,0
3361;2,53;38,0;41,0;41,0
3362;2,53;38,0;41,0;41,0
3364;2,531;38,0;41,0;41,0
3370;2,532;38,0;41,0;42,0
3375;2,533;38,0;41,0;42,0
3376;2,534;38,0;41,0;42,0
3377;2,534;38,0;41,0;42,0
3378;2,534;38,0;41,0;42,0
3379;2,535;38,0;41,0;42,0
3380;2,535;38,0;41,0;42,0
3381;2,536;38,0;41,0;42,0
3384;2,538;38,0;41,0;42,0
3385;2,538;38,0;40,0;42,0
3387;2,54;38,0;40,0;42,0
3388;2,54;38,0;40,0;42,0
3389;2,541;38,0;40,0;42,0
3390;2,541;38,0;40,0;42,0
3392;2,542;38,0;40,0;42,0
3393;2,542;38,0;40,0;42,0
3395;2,542;38,0;40,0;42,0
3397;2,542;38,0;40,0;42,0
3401;2,543;38,0;40,0;42,0
3404;2,544;38,0;40,0;42,0
3405;2,545;38,0;40,0;42,0
3407;2,545;38,0;40,0;42,0
3408;2,546;38,0;40,0;42,0
3409;2,546;38,0;40,0;42,0
3411;2,546;38,0;40,0;42,0
3415;2,547;38,0;40,0;42,0
3416;2,547;38,0;40,0;42,0
3417;2,548;38,0;40,0;42,0
3418;2,549;38,0;40,0;42,0
3420;2,55;38,0;40,0;42,0
3421;2,55;38,0;40,0;42,0
3423;2,55;38,0;40,0;42,0
3425;2,552;38,0;40,0;42,0
3426;2,552;38,0;40,0;42,0
3427;2,553;38,0;40,0;42,0
3429;2,554;38,0;40,0;42,0
3430;2,554;38,0;40,0;42,0
3431;2,555;38,0;40,0;42,0
3436;2,556;38,0;40,0;42,0
3437;2,556;38,0;40,0;42,0
3439;2,557;38,0;40,0;42,0
3440;2,558;38,0;40,0;42,0
3449;2,56;38,0;40,0;42,0
3453;2,561;38,0;40,0;42,0
3454;2,561;38,0;39,0;42,0
3455;2,562;38,0;39,0;42,0
3456;2,563;38,0;39,0;42,0
3464;2,564;38,0;39,0;42,0
3466;2,565;38,0;39,0;42,0
3467;2,565;38,0;39,0;42,0
3468;2,566;38,0;39,0;42,0
3469;2,567;38,0;39,0;42,0
3471;2,568;38,0;39,0;42,0
3472;2,569;38,0;39,0;42,0
3474;2,569;38,0;39,0;42,0
3475;2,57;38,0;39,0;42,0
3476;2,571;38,0;39,0;42,0
3477;2,572;38,0;39,0;42,0
3480;2,573;38,0;39,0;42,0
3483;2,573;38,0;39,0;42,0
3484;2,574;38,0;39,0;42,0
3486;2,575;38,0;39,0;42,0
3488;2,575;38,0;39,0;42,0
3489;2,575;38,0;39,0;42,0
3494;2,576;38,0;39,0;42,0
3499;2,577;38,0;39,0;42,0
3502;2,578;38,0;39,0;42,0
3505;2,579;38,0;39,0;42,0
3506;2,58;38,0;39,0;42,0
3509;2,581;38,0;39,0;42,0
3510;2,581;38,0;39,0;42,0
3513;2,582;38,0;39,0;42,0
3514;2,582;38,0;39,0;42,0
3516;2,583;38,0;39,0;42,0
3519;2,583;38,0;39,0;42,0
3523;2,584;38,0;41,0;42,0
3524;2,585;38,0;41,0;42,0
3526;2,586;38,0;41,0;42,0
3527;2,586;38,0;40,0;42,0
3530;2,587;38,0;40,0;42,0
3535;2,588;38,0;40,0;42,0
3537;2,589;38,0;40,0;42,0
3543;2,59;38,0;40,0;42,0
3545;2,591;38,0;40,0;42,0
3547;2,591;38,0;40,0;42,0
3548;2,592;38,0;40,0;42,0
3549;2,593;38,0;40,0;42,0
3551;2,594;38,0;40,0;42,0
3554;2,595;38,0;40,0;42,0
3555;2,596;38,0;40,0;42,0
3557;2,597;38,0;40,0;42,0
3558;2,597;38,0;40,0;42,0
3559;2,598;38,0;40,0;42,0
3562;2,599;38,0;40,0;42,0
3563;2,6;38,0;39,0;42,0
3564;2,6;38,0;39,0;42,0
3571;2,603;38,0;39,0;42,0
3576;2,604;38,0;39,0;42,0
3583;2,605;38,0;39,0;42,0
3584;2,606;38,0;39,0;42,0
3589;2,607;38,0;39,0;42,0
3591;2,607;38,0;39,0;42,0
3592;2,608;38,0;39,0;42,0
3595;2,609;38,0;39,0;42,0
3597;2,61;38,0;39,0;42,0
3599;2,61;38,0;39,0;42,0
3603;2,611;38,0;39,0;42,0
3604;2,612;38,0;39,0;42,0
3605;2,612;38,0;39,0;42,0
3608;2,613;38,0;39,0;42,0
3610;2,614;38,0;39,0;42,0
3612;2,614;38,0;39,0;42,0
3618;2,615;38,0;39,0;42,0
3619;2,616;38,0;41,0;42,0
3623;2,617;38,0;41,0;42,0
3625;2,617;38,0;41,0;42,0
3626;2,618;38,0;41,0;42,0
3628;2,619;38,0;41,0;42,0
3634;2,62;38,0;41,0;42,0
3638;2,621;38,0;41,0;42,0
3639;2,621;38,0;41,0;42,0
3640;2,622;38,0;41,0;42,0
3641;2,623;38,0;41,0;42,0
3642;2,623;38,0;41,0;42,0
3644;2,624;38,0;41,0;42,0
3647;2,625;38,0;41,0;42,0
3651;2,626;38,0;41,0;42,0
3652;2,627;38,0;41,0;42,0
3656;2,627;38,0;39,0;42,0
3657;2,628;38,0;39,0;42,0
3658;2,628;38,0;39,0;42,0
3660;2,629;38,0;39,0;42,0
3663;2,63;38,0;39,0;42,0
3665;2,631;38,0;39,0;42,0
3668;2,632;38,0;39,0;42,0
3670;2,633;38,0;39,0;42,0
3672;2,634;38,0;39,0;42,0
3675;2,635;38,0;39,0;42,0
3678;2,637;38,0;39,0;43,0
3680;2,638;38,0;39,0;43,0
3683;2,638;38,0;39,0;43,0
3684;2,638;38,0;39,0;43,0
3691;2,641;38,0;39,0;43,0
3694;2,642;38,0;39,0;43,0
3695;2,643;38,0;39,0;43,0
3697;2,644;38,0;39,0;43,0
3701;2,645;38,0;39,0;43,0
3703;2,646;38,0;39,0;43,0
3705;2,647;38,0;39,0;43,0
3706;2,648;38,0;39,0;43,0
3707;2,648;38,0;39,0;43,0
3711;2,649;38,0;39,0;43,0
3712;2,65;38,0;40,0;43,0
3714;2,65;38,0;40,0;43,0
3715;2,651;38,0;40,0;43,0
3716;2,652;38,0;40,0;43,0
3717;2,653;38,0;40,0;43,0
3719;2,654;38,0;40,0;43,0
3720;2,655;38,0;40,0;43,0
3722;2,656;38,0;40,0;43,0
3723;2,656;38,0;40,0;43,0
3725;2,658;38,0;40,0;43,0
3726;2,658;38,0;40,0;43,0
3727;2,659;38,0;40,0;43,0
3729;2,66;38,0;40,0;43,0
3736;2,661;38,0;40,0;43,0
3744;2,663;38,0;40,0;43,0
3748;2,664;38,0;40,0;43,0
3749;2,664;38,0;40,0;43,0
3750;2,665;38,0;40,0;43,0
3751;2,665;38,0;40,0;43,0
3753;2,666;38,0;40,0;43,0
3754;2,666;38,0;40,0;43,0
3756;2,667;38,0;40,0;43,0
3757;2,668;38,0;40,0;43,0
3759;2,668;38,0;40,0;43,0
3762;2,669;38,0;40,0;43,0
3764;2,67;38,0;40,0;43,0
3765;2,671;38,0;40,0;43,0
3769;2,672;38,0;40,0;43,0
3770;2,672;38,0;40,0;43,0
3771;2,673;38,0;40,0;43,0
3772;2,674;38,0;40,0;43,0
3778;2,675;38,0;40,0;43,0
3779;2,676;38,0;42,0;43,0
3782;2,676;38,0;42,0;43,0
3783;2,677;38,0;42,0;43,0
3785;2,678;38,0;42,0;43,0
3789;2,679;38,0;40,0;43,0
3791;2,68;38,0;40,0;43,0
3792;2,681;38,0;40,0;43,0
3793;2,682;38,0;40,0;43,0
3796;2,682;38,0;40,0;43,0
3798;2,684;38,0;40,0;43,0
3799;2,684;38,0;40,0;43,0
3804;2,687;38,0;40,0;43,0
3806;2,688;38,0;40,0;43,0
3808;2,689;38,0;40,0;43,0
3810;2,691;38,0;40,0;43,0
3813;2,693;38,0;40,0;43,0
3814;2,693;38,0;40,0;43,0
3816;2,694;38,0;40,0;43,0
3820;2,696;38,0;40,0;43,0
3821;2,696;38,0;40,0;43,0
3826;2,698;38,0;40,0;43,0
3828;2,698;38,0;40,0;43,0
3831;2,699;38,0;40,0;43,0
3832;2,701;38,0;40,0;43,0
3836;2,701;38,0;40,0;43,0
3837;2,702;38,0;40,0;43,0
3839;2,702;38,0;40,0;43,0
3841;2,703;38,0;40,0;43,0
3845;2,704;38,0;40,0;43,0
3846;2,705;38,0;40,0;43,0
3847;2,705;38,0;40,0;43,0
3848;2,706;38,0;43,0;43,0
3849;2,707;38,0;43,0;43,0
3851;2,707;38,0;43,0;43,0
3852;2,708;38,0;43,0;43,0
3856;2,708;38,0;43,0;43,0
3857;2,708;38,0;43,0;43,0
3858;2,709;38,0;43,0;43,0
3862;2,71;38,0;43,0;43,0
3864;2,711;38,0;43,0;43,0
3870;2,712;38,0;43,0;43,0
3873;2,713;38,0;43,0;43,0
3875;2,714;38,0;43,0;43,0
3876;2,714;38,0;43,0;43,0
3879;2,715;38,0;43,0;43,0
3880;2,716;38,0;43,0;43,0
3881;2,717;38,0;43,0;43,0
3884;2,72;38,0;43,0;43,0
3890;2,721;38,0;43,0;43,0
3892;2,722;38,0;43,0;43,0
3893;2,723;38,0;43,0;43,0
3895;2,724;38,0;43,0;43,0
3906;2,727;38,0;43,0;43,0
3908;2,727;38,0;42,0;43,0
3911;2,728;38,0;41,0;43,0
3913;2,729;38,0;41,0;43,0
3914;2,73;38,0;39,0;43,0
3916;2,73;38,0;39,0;43,0
3917;2,731;38,0;39,0;43,0
3921;2,732;38,0;39,0;43,0
3923;2,733;38,0;39,0;43,0
3927;2,735;38,0;38,0;43,0
3929;2,735;38,0;38,0;43,0
3933;2,736;38,0;38,0;43,0
3934;2,738;38,0;38,0;43,0
3935;2,738;38,0;38,0;43,0
3942;2,74;38,0;38,0;43,0
3944;2,74;38,0;38,0;43,0
3945;2,742;38,0;38,0;43,0
3947;2,743;38,0;38,0;43,0
3949;2,743;38,0;38,0;43,0
3950;2,744;38,0;38,0;43,0
3958;2,745;38,0;38,0;43,0
3959;2,746;38,0;38,0;43,0
3960;2,747;38,0;38,0;43,0
3966;2,748;38,0;38,0;43,0
3969;2,748;38,0;38,0;43,0
3970;2,749;38,0;38,0;43,0
3972;2,75;38,0;38,0;43,0
3973;2,75;38,0;38,0;43,0
3974;2,75;38,0;38,0;43,0
3976;2,751;38,0;38,0;44,0
3978;2,751;38,0;38,0;44,0
3979;2,752;38,0;38,0;44,0
3980;2,752;38,0;38,0;44,0
3981;2,753;38,0;38,0;44,0
3982;2,753;38,0;38,0;44,0
3983;2,754;38,0;38,0;44,0
3986;2,756;38,0;38,0;44,0
3988;2,756;38,0;38,0;44,0
3989;2,757;38,0;38,0;44,0
3990;2,758;38,0;38,0;44,0
3991;2,758;38,0;38,0;44,0
3992;2,759;38,0;38,0;44,0
3993;2,76;38,0;38,0;44,0
3994;2,761;38,0;38,0;44,0
3995;2,761;38,0;38,0;44,0
3996;2,762;38,0;39,0;44,0
3997;2,763;38,0;39,0;44,0
3999;2,764;38,0;39,0;44,0
4003;2,765;38,0;39,0;44,0
4004;2,766;38,0;39,0;44,0
4007;2,767;38,0;39,0;44,0
4008;2,767;38,0;39,0;44,0
4010;2,768;38,0;39,0;44,0
4012;2,769;38,0;39,0;44,0
4014;2,77;38,0;39,0;44,0
4015;2,77;38,0;39,0;44,0
4016;2,771;38,0;39,0;44,0
4017;2,771;38,0;39,0;44,0
4018;2,772;38,0;39,0;44,0
4019;2,772;38,0;39,0;44,0
4020;2,773;38,0;39,0;44,0
4021;2,774;38,0;39,0;44,0
4023;2,775;38,0;39,0;44,0
4024;2,775;38,0;39,0;44,0
4025;2,776;38,0;39,0;44,0
4026;2,776;38,0;39,0;44,0
4027;2,777;38,0;39,0;44,0
4029;2,778;38,0;39,0;44,0
4031;2,778;38,0;39,0;44,0
4032;2,779;38,0;38,0;44,0
4033;2,78;38,0;38,0;44,0
4034;2,78;38,0;38,0;44,0
4035;2,781;38,0;38,0;44,0
4036;2,781;38,0;38,0;44,0
4037;2,782;38,0;38,0;44,0
4038;2,783;38,0;38,0;44,0
4041;2,784;38,0;38,0;44,0
4042;2,784;38,0;38,0;44,0
4044;2,785;38,0;38,0;44,0
4047;2,786;38,0;38,0;44,0
4048;2,786;38,0;38,0;44,0
4049;2,787;38,0;38,0;44,0
4051;2,787;38,0;38,0;44,0
4054;2,789;38,0;38,0;44,0
4055;2,789;38,0;38,0;44,0
4056;2,79;38,0;38,0;44,0
4058;2,791;38,0;38,0;44,0
4059;2,792;38,0;38,0;44,0
4060;2,792;38,0;38,0;44,0
4061;2,793;38,0;38,0;44,0
4062;2,793;38,0;38,0;44,0
4064;2,794;38,0;38,0;44,0
4065;2,795;38,0;38,0;44,0
4066;2,795;38,0;38,0;44,0
4068;2,796;38,0;38,0;44,0
4069;2,797;38,0;38,0;44,0
4070;2,797;38,0;38,0;44,0
4071;2,798;38,0;38,0;44,0
4072;2,798;38,0;38,0;44,0
4075;2,799;38,0;38,0;44,0
4076;2,8;38,0;38,0;44,0
4077;2,801;38,0;38,0;44,0
4078;2,801;38,0;38,0;44,0
4079;2,802;38,0;38,0;44,0
4080;2,802;38,0;38,0;44,0
4083;2,803;38,0;38,0;44,0
4084;2,804;38,0;38,0;44,0
4085;2,805;38,0;38,0;44,0
4087;2,806;38,0;38,0;44,0
4088;2,807;38,0;38,0;44,0
4089;2,808;38,0;38,0;44,0
4092;2,81;38,0;38,0;44,0
4093;2,81;38,0;38,0;44,0
4095;2,812;38,0;38,0;44,0
4099;2,814;38,0;38,0;44,0
4103;2,815;38,0;38,0;44,0
4104;2,815;38,0;38,0;44,0
4106;2,816;38,0;38,0;44,0
4107;2,817;38,0;38,0;44,0
4108;2,818;38,0;38,0;44,0
4109;2,818;38,0;38,0;44,0
4111;2,819;38,0;38,0;44,0
4112;2,82;38,0;38,0;44,0
4113;2,82;38,0;38,0;44,0
4115;2,821;38,0;38,0;44,0
4116;2,822;38,0;38,0;44,0
4117;2,822;38,0;38,0;44,0
4120;2,824;38,0;38,0;44,0
4124;2,826;38,0;38,0;44,0
4125;2,826;38,0;38,0;44,0
4126;2,827;38,0;38,0;44,0
4128;2,828;38,0;38,0;44,0
4129;2,83;38,0;38,0;44,0
4130;2,83;38,0;38,0;44,0
4131;2,831;38,0;38,0;44,0
4133;2,832;38,0;38,0;44,0
4134;2,833;38,0;38,0;44,0
4135;2,834;38,0;38,0;44,0
4139;2,835;38,0;40,0;44,0
4141;2,836;38,0;40,0;44,0
4143;2,837;38,0;40,0;44,0
4144;2,837;38,0;40,0;44,0
4145;2,838;38,0;40,0;44,0
4146;2,839;38,0;40,0;44,0
4147;2,839;38,0;40,0;44,0
4148;2,84;38,0;40,0;44,0
4149;2,84;38,0;40,0;44,0
4151;2,841;38,0;40,0;44,0
4154;2,842;38,0;40,0;44,0
4155;2,843;38,0;40,0;44,0
4156;2,843;38,0;40,0;44,0
4157;2,844;38,0;40,0;44,0
4158;2,845;38,0;40,0;44,0
4160;2,846;38,0;40,0;44,0
4161;2,846;38,0;40,0;44,0
4162;2,847;38,0;40,0;44,0
4163;2,847;38,0;40,0;44,0
4164;2,848;38,0;40,0;44,0
4165;2,848;38,0;40,0;44,0
4167;2,849;38,0;40,0;44,0
4169;2,85;38,0;40,0;44,0
4170;2,851;38,0;38,0;44,0
4171;2,851;38,0;38,0;44,0
4172;2,852;38,0;38,0;44,0
4174;2,852;38,0;38,0;44,0
4176;2,853;38,0;38,0;44,0
4178;2,854;38,0;38,0;44,0
4181;2,855;38,0;38,0;44,0
4182;2,856;38,0;38,0;44,0
4183;2,856;38,0;38,0;44,0
4184;2,857;38,0;38,0;44,0
4188;2,858;38,0;38,0;44,0
4190;2,859;38,0;38,0;44,0
4191;2,86;38,0;38,0;44,0
4192;2,86;38,0;38,0;44,0
4193;2,861;38,0;38,0;44,0
4194;2,862;38,0;38,0;44,0
4196;2,862;38,0;38,0;44,0
4197;2,863;38,0;38,0;44,0
4200;2,864;38,0;38,0;44,0
4201;2,865;38,0;38,0;44,0
4202;2,865;38,0;38,0;44,0
4203;2,866;38,0;38,0;44,0
4204;2,866;38,0;38,0;44,0
4205;2,867;38,0;38,0;44,0
4207;2,868;38,0;38,0;44,0
4210;2,869;38,0;38,0;44,0
4211;2,869;38,0;38,0;44,0
4212;2,87;38,0;38,0;44,0
4214;2,87;38,0;38,0;44,0
4215;2,871;38,0;38,0;44,0
4220;2,872;38,0;38,0;44,0
4221;2,873;38,0;38,0;44,0
4222;2,873;38,0;38,0;44,0
4228;2,874;38,0;38,0;44,0
4229;2,876;38,0;38,0;44,0
4230;2,877;38,0;38,0;44,0
4232;2,878;38,0;38,0;44,0
4234;2,878;38,0;38,0;44,0
4235;2,879;38,0;38,0;44,0
4236;2,88;38,0;38,0;44,0
4238;2,881;38,0;38,0;44,0
4243;2,883;38,0;38,0;44,0
4244;2,884;38,0;38,0;44,0
4245;2,885;38,0;38,0;44,0
4247;2,886;38,0;38,0;44,0
4248;2,887;38,0;38,0;44,0
4249;2,887;38,0;38,0;44,0
4250;2,888;38,0;38,0;44,0
4251;2,889;38,0;38,0;44,0
4252;2,889;38,0;38,0;44,0
4253;2,89;38,0;38,0;44,0
4254;2,89;38,0;38,0;44,0
4255;2,891;38,0;38,0;44,0
4257;2,892;38,0;38,0;44,0
4258;2,893;38,0;38,0;44,0
4260;2,893;38,0;38,0;44,0
4261;2,894;38,0;40,0;44,0
4262;2,894;38,0;40,0;44,0
4263;2,895;38,0;40,0;44,0
4265;2,896;38,0;40,0;44,0
4266;2,896;38,0;40,0;44,0
4269;2,897;38,0;40,0;44,0
4271;2,898;38,0;40,0;44,0
4272;2,899;38,0;40,0;44,0
4274;2,899;38,0;40,0;44,0
4275;2,9;38,0;40,0;44,0
4276;2,9;38,0;40,0;44,0
4277;2,901;38,0;40,0;44,0
4278;2,901;38,0;40,0;44,0
4282;2,902;38,0;40,0;44,0
4284;2,903;38,0;40,0;44,0
4286;2,904;38,0;40,0;44,0
4287;2,905;38,0;40,0;44,0
4288;2,905;38,0;40,0;44,0
4290;2,906;38,0;40,0;44,0
4291;2,906;38,0;40,0;44,0
4292;2,906;38,0;39,0;44,0
4293;2,907;38,0;39,0;44,0
4294;2,908;38,0;39,0;44,0
4295;2,908;38,0;39,0;44,0
4296;2,909;38,0;39,0;44,0
4301;2,91;38,0;39,0;44,0
4302;2,911;38,0;39,0;44,0
4303;2,912;38,0;39,0;44,0
4307;2,912;38,0;39,0;44,0
4308;2,913;38,0;39,0;44,0
4309;2,914;38,0;39,0;44,0
4313;2,915;38,0;39,0;44,0
4314;2,916;38,0;39,0;44,0
4315;2,916;38,0;39,0;44,0
4318;2,917;38,0;39,0;44,0
4319;2,918;38,0;39,0;44,0
4320;2,918;38,0;39,0;44,0
4322;2,919;38,0;39,0;44,0
4323;2,92;38,0;39,0;44,0
4324;2,92;38,0;39,0;44,0
4326;2,921;38,0;39,0;44,0
4328;2,922;38,0;39,0;44,0
4329;2,922;38,0;39,0;44,0
4331;2,923;38,0;39,0;44,0
4332;2,924;38,0;39,0;44,0
4333;2,924;38,0;39,0;44,0
4336;2,925;38,0;39,0;44,0
4338;2,926;38,0;39,0;44,0
4342;2,927;38,0;39,0;44,0
4344;2,928;38,0;39,0;44,0
4346;2,928;38,0;39,0;44,0
4348;2,929;38,0;39,0;44,0
4350;2,93;38,0;39,0;44,0
4352;2,93;38,0;39,0;44,0
4354;2,931;38,0;39,0;44,0
4355;2,932;38,0;39,0;44,0
4356;2,932;38,0;39,0;44,0
4358;2,933;38,0;39,0;44,0
4361;2,935;38,0;39,0;44,0
4362;2,935;38,0;39,0;44,0
4363;2,935;38,0;39,0;44,0
4366;2,936;38,0;39,0;44,0
4367;2,937;38,0;39,0;44,0
4368;2,938;38,0;39,0;44,0
4371;2,939;38,0;39,0;44,0
4372;2,939;38,0;39,0;44,0
4373;2,939;38,0;43,0;44,0
4374;2,94;38,0;43,0;44,0
4376;2,94;38,0;43,0;44,0
4377;2,941;38,0;43,0;44,0
4385;2,943;38,0;42,0;44,0
4386;2,943;38,0;42,0;44,0
4388;2,944;38,0;42,0;44,0
4390;2,945;38,0;42,0;44,0
4391;2,945;38,0;42,0;44,0
4392;2,946;38,0;42,0;44,0
4393;2,947;38,0;42,0;44,0
4394;2,947;38,0;42,0;44,0
4395;2,948;38,0;42,0;44,0
4396;2,948;38,0;42,0;44,0
4397;2,949;38,0;42,0;44,0
4398;2,95;38,0;42,0;44,0
4400;2,951;38,0;42,0;44,0
4401;2,951;38,0;42,0;44,0
4402;2,952;38,0;42,0;44,0
4404;2,953;38,0;42,0;44,0
4405;2,954;38,0;42,0;44,0
4409;2,955;38,0;42,0;44,0
4411;2,956;38,0;42,0;44,0
4412;2,956;38,0;42,0;44,0
4413;2,957;38,0;42,0;44,0
4414;2,957;38,0;42,0;44,0
4417;2,958;38,0;42,0;44,0
4418;2,959;38,0;42,0;44,0
4421;2,959;38,0;42,0;44,0
4424;2,96;38,0;41,0;44,0
4426;2,961;38,0;41,0;44,0
4427;2,961;38,0;41,0;44,0
4429;2,962;38,0;41,0;44,0
4431;2,963;38,0;40,0;44,0
4432;2,964;38,0;40,0;44,0
4433;2,964;38,0;40,0;44,0
4434;2,965;38,0;40,0;44,0
4438;2,966;38,0;40,0;44,0
4440;2,967;38,0;40,0;44,0
4441;2,968;38,0;40,0;44,0
4442;2,969;38,0;40,0;44,0
4444;2,97;38,0;40,0;44,0
4446;2,97;38,0;40,0;44,0
4447;2,971;38,0;40,0;44,0
4448;2,972;38,0;40,0;44,0
4449;2,972;38,0;40,0;44,0
4450;2,973;38,0;40,0;44,0
4452;2,974;38,0;40,0;44,0
4453;2,975;38,0;40,0;44,0
4454;2,976;38,0;40,0;44,0
4455;2,976;38,0;40,0;44,0
4456;2,977;38,0;40,0;44,0
4458;2,977;38,0;40,0;44,0
4459;2,978;38,0;40,0;44,0
4461;2,979;38,0;40,0;44,0
4462;2,98;38,0;40,0;44,0
4464;2,98;38,0;40,0;44,0
4465;2,981;38,0;40,0;44,0
4468;2,983;38,0;40,0;44,0
4469;2,983;38,0;40,0;44,0
4470;2,984;38,0;40,0;44,0
4472;2,985;38,0;40,0;44,0
4473;2,985;38,0;40,0;44,0
4474;2,986;38,0;40,0;44,0
4475;2,986;38,0;40,0;44,0
4476;2,987;38,0;40,0;44,0
4477;2,988;38,0;40,0;44,0
4480;2,989;38,0;40,0;44,0
4481;2,99;38,0;40,0;44,0
4482;2,99;38,0;40,0;44,0
4484;2,991;38,0;40,0;44,0
4485;2,992;38,0;40,0;44,0
4487;2,993;38,0;40,0;44,0
4488;2,994;38,0;40,0;44,0
4489;2,994;38,0;40,0;44,0
4490;2,995;38,0;40,0;44,0
4491;2,996;38,0;40,0;44,0
4492;2,996;38,0;40,0;44,0
4494;2,997;38,0;40,0;44,0
4495;2,998;38,0;40,0;44,0
4498;2,999;38,0;40,0;44,0
4499;2,999;38,0;40,0;44,0
4500;3,0;38,0;40,0;44,0
4502;3,001;38,0;40,0;44,0
4503;3,001;38,0;40,0;44,0
4504;3,002;38,0;40,0;44,0
4505;3,003;38,0;40,0;44,0
4506;3,003;38,0;40,0;44,0
4508;3,004;38,0;40,0;44,0
4509;3,005;38,0;40,0;44,0
4510;3,005;38,0;40,0;44,0
4513;3,007;38,0;40,0;44,0
4516;3,008;38,0;40,0;44,0
4517;3,008;38,0;40,0;44,0
4519;3,009;38,0;40,0;44,0
4520;3,01;38,0;40,0;44,0
4521;3,01;38,0;40,0;44,0
4523;3,011;38,0;40,0;44,0
4524;3,012;38,0;40,0;44,0
4526;3,013;38,0;40,0;44,0
4527;3,014;38,0;40,0;44,0
4529;3,015;38,0;40,0;44,0
4532;3,016;38,0;39,0;44,0
4534;3,017;38,0;39,0;44,0
4535;3,017;38,0;39,0;44,0
4536;3,018;38,0;39,0;44,0
4538;3,019;38,0;39,0;44,0
4539;3,02;38,0;39,0;44,0
4540;3,02;38,0;39,0;44,0
4541;3,021;38,0;39,0;44,0
4542;3,021;38,0;39,0;44,0
4544;3,022;38,0;39,0;44,0
4545;3,023;38,0;39,0;44,0
4546;3,023;38,0;39,0;44,0
4548;3,024;38,0;39,0;44,0
4549;3,025;38,0;39,0;44,0
4554;3,027;38,0;39,0;44,0
4555;3,028;38,0;39,0;44,0
4556;3,028;38,0;39,0;44,0
4557;3,029;38,0;39,0;44,0
4558;3,03;38,0;39,0;44,0
4559;3,03;38,0;39,0;44,0
4561;3,031;38,0;39,0;44,0
4562;3,032;38,0;39,0;44,0
4563;3,033;38,0;39,0;44,0
4565;3,034;38,0;39,0;44,0
4568;3,034;38,0;39,0;44,0
4569;3,035;38,0;39,0;44,0
4570;3,036;38,0;39,0;44,0
4571;3,036;38,0;39,0;44,0
4572;3,037;38,0;39,0;44,0
4573;3,038;38,0;39,0;44,0
4574;3,038;38,0;39,0;44,0
4575;3,039;38,0;39,0;44,0
4578;3,04;38,0;39,0;44,0
4580;3,041;38,0;39,0;43,0
4581;3,042;38,0;39,0;43,0
4583;3,043;38,0;39,0;43,0
4585;3,044;38,0;39,0;43,0
4590;3,046;38,0;39,0;43,0
4591;3,046;38,0;39,0;43,0
4592;3,047;38,0;39,0;43,0
4593;3,048;38,0;39,0;43,0
4594;3,048;38,0;39,0;43,0
4598;3,05;38,0;39,0;43,0
4599;3,05;38,0;39,0;43,0
4601;3,051;38,0;39,0;43,0
4602;3,052;38,0;39,0;43,0
4606;3,053;38,0;39,0;43,0
4612;3,055;38,0;39,0;43,0
4613;3,055;38,0;40,0;43,0
4614;3,056;38,0;40,0;43,0
4615;3,056;38,0;40,0;43,0
4616;3,057;38,0;40,0;43,0
4618;3,058;38,0;40,0;43,0
4619;3,058;38,0;40,0;43,0
4620;3,059;38,0;40,0;43,0
4622;3,06;38,0;40,0;43,0
4625;3,061;38,0;40,0;43,0
4626;3,062;38,0;40,0;43,0
4627;3,062;38,0;40,0;43,0
4630;3,063;38,0;40,0;43,0
4631;3,063;38,0;40,0;43,0
4632;3,064;38,0;40,0;43,0
4633;3,065;38,0;40,0;43,0
4634;3,065;38,0;40,0;43,0
4635;3,066;38,0;40,0;43,0
4636;3,067;38,0;40,0;43,0
4637;3,067;38,0;40,0;43,0
4638;3,068;38,0;40,0;43,0
4639;3,069;38,0;40,0;43,0
4640;3,07;38,0;40,0;43,0
4642;3,071;38,0;40,0;43,0
4644;3,072;38,0;40,0;43,0
4646;3,073;38,0;40,0;43,0
4648;3,074;38,0;40,0;43,0
4651;3,075;38,0;40,0;43,0
4652;3,075;38,0;40,0;43,0
4654;3,077;38,0;39,0;43,0
4655;3,077;38,0;39,0;43,0
4660;3,079;38,0;39,0;43,0
4661;3,08;38,0;39,0;43,0
4663;3,08;38,0;39,0;43,0
4664;3,081;38,0;39,0;43,0
4665;3,082;38,0;39,0;43,0
4667;3,083;38,0;39,0;43,0
