Iteration;Time;BestFitness;Call-0;Best-0;Imp-0;Eq-0;Wrs-0;Tm-0;Call-1;Best-1;Imp-1;Eq-1;Wrs-1;Tm-1;Call-2;Best-2;Imp-2;Eq-2;Wrs-2;Tm-2;Call-3;Best-3;Imp-3;Eq-3;Wrs-3;Tm-3;Call-4;Best-4;Imp-4;Eq-4;Wrs-4;Tm-4;Call-5;Best-5;Imp-5;Eq-5;Wrs-5;Tm-5;Call-6;Best-6;Imp-6;Eq-6;Wrs-6;Tm-6;Call-7;Best-7;Imp-7;Eq-7;Wrs-7;Tm-7;Call-8;Best-8;Imp-8;Eq-8;Wrs-8;Tm-8;Call-9;Best-9;Imp-9;Eq-9;Wrs-9;Tm-9;Call-10;Best-10;Imp-10;Eq-10;Wrs-10;Tm-10;
665;0,628;63,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;13;0;0;2;11;0,00353;265;22;22;19;224;0,033473;54;11;12;11;31;0,028692;10;0;0;0;10;0,003535;11;4;6;5;0;0,01672;247;99;103;144;0;0,154507;30;0;1;11;18;0,003022;32;0;0;13;19;0,003315;
681;0,637;62,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;14;0;0;2;12;0,003673;271;22;22;19;230;0,034005;54;11;12;11;31;0,028692;10;0;0;0;10;0,003535;11;4;6;5;0;0,01672;255;100;104;151;0;0,159564;31;0;1;11;19;0,003101;32;0;0;13;19;0,003315;
708;0,646;61,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;15;1;1;2;12;0,003815;284;22;22;20;242;0,035126;55;11;12;11;32;0,029135;10;0;0;0;10;0,003535;11;4;6;5;0;0,01672;265;100;104;161;0;0,165619;32;0;1;11;20;0,003182;33;0;0;14;19;0,003405;
821;0,684;60,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;27;1;1;3;23;0,00555;328;22;22;20;286;0,038968;65;12;13;12;40;0,033565;15;0;0;0;15;0,004075;13;4;7;6;0;0,019039;300;100;104;196;0;0,187434;34;0;1;11;22;0,003356;36;0;0;14;22;0,003689;
826;0,69;59,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;28;1;1;3;24;0,005705;329;22;22;20;287;0,039054;66;12;13;12;41;0,034019;15;0;0;0;15;0,004075;13;4;7;6;0;0,019039;302;101;105;197;0;0,188825;34;0;1;11;22;0,003356;36;0;0;14;22;0,003689;
843;0,699;58,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;30;1;1;3;26;0,006048;337;22;22;20;295;0,040131;69;12;13;12;44;0,035451;15;0;0;0;15;0,004075;13;4;7;6;0;0,019039;305;102;106;199;0;0,190838;35;0;1;11;23;0,003493;36;0;0;14;22;0,003689;
986;0,759;57,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;40;1;1;6;33;0,007829;388;22;22;22;344;0,046323;83;12;13;12;58;0,04232;19;0;0;0;19;0,004643;14;5;8;6;0;0,020305;358;102;108;250;0;0,225185;41;0;2;13;26;0,004231;40;0;0;14;26;0,004302;
1000;0,763;57,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;40;1;1;6;33;0,007829;397;22;22;22;353;0,047438;84;12;13;13;58;0,042805;19;0;0;0;19;0,004643;14;5;8;6;0;0,020305;361;102;108;253;0;0,227205;42;0;2;13;27;0,004366;40;0;0;14;26;0,004302;
1069;0,794;56,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;43;1;1;6;36;0,008346;421;22;22;23;376;0,050536;89;12;13;13;63;0,045161;24;0;0;0;24;0,005443;17;6;9;8;0;0,023993;384;102;110;274;0;0,242834;44;0;2;13;29;0,00469;44;0;0;16;28;0,004989;
1181;0,833;55,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;49;1;1;7;41;0,009157;469;22;22;23;424;0,054774;95;12;13;13;69;0,047912;26;0;0;0;26;0,005645;23;7;10;13;0;0,031137;419;102;111;308;0;0,263489;46;0;2;14;30;0,004844;51;0;1;17;33;0,005651;
1185;0,836;53,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;50;1;1;7;42;0,009336;471;22;22;23;426;0,054956;95;12;13;13;69;0,047912;26;0;0;0;26;0,005645;24;8;11;13;0;0,032354;419;102;111;308;0;0,263489;46;0;2;14;30;0,004844;51;0;1;17;33;0,005651;
1214;0,848;52,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;50;1;1;7;42;0,009336;482;22;22;24;436;0,055982;101;12;13;13;75;0,05055;27;0;0;0;27;0,005746;26;8;11;15;0;0,034701;427;103;112;315;0;0,267947;47;0;2;14;31;0,004938;51;0;1;17;33;0,005651;
1310;0,888;51,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;52;1;1;7;44;0,009607;517;22;22;24;471;0,059221;109;12;13;14;82;0,054115;30;0;0;0;30;0,006063;36;9;12;24;0;0,046688;458;103;112;346;0;0,285187;53;0;2;15;36;0,005527;52;0;2;17;33;0,00575;
1321;0,894;50,0;1;1;1;0;0;0,037178;1;1;1;0;0;0,027089;1;0;0;1;0;0,011895;52;1;1;7;44;0,009607;522;22;22;24;476;0,059694;109;12;13;14;82;0,054115;30;0;0;0;30;0,006063;38;10;13;25;0;0,049064;461;103;112;349;0;0,286812;54;0;2;16;36;0,005601;52;0;2;17;33;0,00575;
1482;0,968;49,0;1;1;1;0;0;0,037178;2;1;2;0;0;0,047979;1;0;0;1;0;0,011895;62;2;2;11;49;0,011005;596;22;22;25;549;0,066339;117;12;13;14;90;0,057457;33;0;0;0;33;0,006398;47;10;13;34;0;0,059591;511;103;112;399;0;0,314098;57;0;2;17;38;0,005869;55;0;2;18;35;0,006052;
1792;1,086;48,0;2;1;2;0;0;0,05782;2;1;2;0;0;0,047979;1;0;0;1;0;0,011895;98;2;2;18;78;0,015972;712;22;22;35;655;0,076531;145;12;13;17;115;0,069374;39;0;0;0;39;0,007023;60;10;14;46;0;0,074781;600;104;115;485;0;0,362294;67;0;2;18;47;0,006697;66;0;3;19;44;0,007135;
1833;1,098;47,0;2;1;2;0;0;0,05782;2;1;2;0;0;0,047979;1;0;0;1;0;0,011895;103;2;2;18;83;0,016735;729;22;22;36;671;0,078047;150;12;13;18;119;0,071497;39;0;0;0;39;0,007023;60;10;14;46;0;0,074781;609;105;116;493;0;0,367155;68;0;2;19;47;0,006785;70;0;3;22;45;0,007461;
1955;1,146;46,0;2;1;2;0;0;0,05782;2;1;2;0;0;0,047979;1;0;0;1;0;0,011895;111;2;2;20;89;0,017844;768;22;22;39;707;0,081465;160;12;13;20;127;0,075705;46;0;0;0;46;0,007781;66;11;15;51;0;0,081899;656;105;117;539;0;0,395759;72;0;2;20;50;0,007119;71;0;3;22;46;0,007556;
1970;1,154;45,0;2;1;2;0;0;0,05782;2;1;2;0;0;0,047979;1;0;0;1;0;0,011895;112;2;2;20;90;0,017997;773;22;22;39;712;0,081921;161;12;13;20;128;0,07613;46;0;0;0;46;0,007781;67;11;15;52;0;0,083065;662;106;118;544;0;0,399481;73;0;2;20;51;0,007211;71;0;3;22;46;0,007556;
2000;1,166;45,0;2;1;2;0;0;0,05782;2;1;2;0;0;0,047979;2;0;0;2;0;0,014846;116;2;2;21;93;0,018562;778;22;22;39;717;0,0824;162;12;13;20;129;0,076549;47;0;0;0;47;0,007882;67;11;15;52;0;0,083065;673;106;118;555;0;0,406239;78;0;2;21;55;0,007625;73;0;3;22;48;0,007769;
2095;1,199;44,0;2;1;2;0;0;0,05782;2;1;2;0;0;0,047979;2;0;0;2;0;0,014846;126;2;2;25;99;0,019945;811;22;22;43;746;0,085405;168;12;13;22;133;0,079054;48;0;0;0;48;0,007994;72;12;17;55;0;0,08899;701;106;118;583;0;0,423499;88;0;2;22;64;0,008451;75;0;3;22;50;0,007934;
2214;1,243;43,0;2;1;2;0;0;0,05782;2;1;2;0;0;0,047979;2;0;0;2;0;0,014846;134;2;2;27;105;0,02107;855;22;22;48;785;0,089191;174;12;13;23;138;0,081643;53;0;0;0;53;0,008501;78;12;17;61;0;0,09618;740;107;119;621;0;0,44756;93;0;2;22;69;0,008849;81;0;3;25;53;0,008484;
2216;1,245;42,0;2;1;2;0;0;0,05782;2;1;2;0;0;0,047979;2;0;0;2;0;0,014846;134;2;2;27;105;0,02107;856;22;22;48;786;0,089326;174;12;13;23;138;0,081643;53;0;0;0;53;0,008501;78;12;17;61;0;0,09618;741;108;120;621;0;0,448225;93;0;2;22;69;0,008849;81;0;3;25;53;0,008484;
2337;1,353;41,0;4;2;3;1;0;0,099956;3;1;2;1;0;0,06838;3;0;0;2;1;0,017197;139;2;2;28;109;0,021869;900;22;22;52;826;0,093228;185;12;13;23;149;0,086631;58;0;0;0;58;0,009097;83;12;17;66;0;0,102218;777;108;121;656;0;0,470941;101;0;2;24;75;0,009655;85;0;3;26;56;0,008876;
2391;1,415;40,0;6;3;4;2;0;0,142539;3;1;2;1;0;0,06838;4;0;0;3;1;0,018431;141;2;2;29;110;0,022143;922;22;22;53;847;0,095216;189;12;13;23;153;0,088368;60;0;0;0;60;0,009342;86;12;17;69;0;0,105723;791;108;121;670;0;0,479461;103;0;2;24;77;0,009808;89;0;3;29;57;0,009285;
2457;1,703;39,0;11;4;6;5;0;0,289018;7;1;3;4;0;0,174505;6;0;0;4;2;0,020596;150;2;2;30;118;0,023422;939;22;22;53;864;0,09679;195;12;13;24;158;0,090947;64;0;0;0;64;0,009781;93;12;18;75;0;0,113968;813;108;122;691;0;0,493131;109;0;2;24;83;0,010232;95;0;3;32;60;0,009788;
2472;1,889;38,0;13;5;7;6;0;0,373468;9;1;3;6;0;0,265318;6;0;0;4;2;0,020596;152;2;2;31;119;0,023742;942;22;22;53;867;0,097115;197;12;13;24;160;0,091896;67;0;0;0;67;0,010125;96;12;18;78;0;0,11783;815;108;122;693;0;0,494417;110;0;2;25;83;0,010301;98;0;3;34;61;0,010024;
3000;2,419;38,0;18;5;8;10;0;0,584971;12;1;3;9;0;0,392703;6;0;0;4;2;0,020596;185;2;2;36;147;0,02865;1148;22;22;66;1060;0,115745;253;12;13;27;213;0,116324;69;0;0;0;69;0,010342;125;12;19;106;0;0,152161;993;108;124;869;0;0,592684;115;0;3;26;86;0,010682;127;0;5;36;86;0,01224;
4000;2,764;38,0;18;5;8;10;0;0,584971;12;1;3;9;0;0,392703;6;0;0;4;2;0,020596;274;2;2;48;224;0,042597;1543;22;22;96;1425;0,153565;363;12;16;39;308;0,152693;69;0;0;0;69;0,010342;174;12;25;149;0;0,212284;1301;108;129;1172;0;0,776233;115;0;3;26;86;0,010682;176;0;5;38;133;0,015831;
4979;3,238;37,0;18;5;8;10;0;0,584971;12;1;3;9;0;0,392703;6;0;0;4;2;0,020596;397;2;4;65;328;0,06473;1543;22;22;96;1425;0,153565;564;12;17;67;480;0,227303;69;0;0;0;69;0,010342;174;12;25;149;0;0,212284;1848;109;139;1709;0;1,133776;115;0;3;26;86;0,010682;284;0;7;43;234;0,023465;
5000;3,249;37,0;18;5;8;10;0;0,584971;12;1;3;9;0;0,392703;6;0;0;4;2;0,020596;398;2;4;65;329;0,064928;1543;22;22;96;1425;0,153565;569;12;17;67;485;0,229429;69;0;0;0;69;0,010342;174;12;25;149;0;0,212284;1861;109;139;1722;0;1,141808;115;0;3;26;86;0,010682;286;0;7;43;236;0,023594;
5411;3,439;36,0;18;5;8;10;0;0,584971;12;1;3;9;0;0,392703;6;0;0;4;2;0,020596;448;2;4;69;375;0,075077;1543;22;22;96;1425;0,153565;662;12;18;77;567;0,265043;69;0;0;0;69;0,010342;175;13;26;149;0;0,213497;2079;109;141;1938;0;1,276665;115;0;3;26;86;0,010682;335;0;7;43;285;0,026766;
5429;3,492;35,0;18;5;8;10;0;0,584971;13;2;4;9;0;0,435344;7;0;0;4;3;0,021703;451;2;4;69;378;0,075689;1543;22;22;96;1425;0,153565;668;12;18;77;573;0,266654;69;0;0;0;69;0,010342;175;13;26;149;0;0,213497;2087;109;141;1946;0;1,281726;115;0;3;26;86;0,010682;337;0;7;44;286;0,026899;
6000;4,158;35,0;23;5;9;14;0;0,803555;17;2;5;12;0;0,620927;7;0;0;4;3;0,021703;528;2;4;77;447;0,088637;1545;22;22;96;1427;0,153757;785;12;19;97;669;0,301189;71;0;0;0;71;0,010664;187;13;29;158;0;0,229879;2376;109;141;2235;0;1,463481;116;0;3;26;87;0,010795;427;0;9;52;366;0,032775;
6399;4,349;34,0;23;5;9;14;0;0,803555;17;2;5;12;0;0,620927;7;0;0;4;3;0,021703;586;2;4;84;498;0,098841;1545;22;22;96;1427;0,153757;875;12;21;112;742;0,330475;71;0;0;0;71;0,010664;187;13;29;158;0;0,229879;2583;110;144;2439;0;1,605291;116;0;3;26;87;0,010795;471;0;10;55;406;0,036109;
6993;5,081;33,0;29;5;10;19;0;1,084636;21;2;7;14;0;0,805685;8;0;0;4;4;0,022329;670;2;4;93;573;0,112377;1545;22;22;96;1427;0,153757;1007;12;21;133;853;0,371213;73;0;0;0;73;0,010881;191;14;31;160;0;0,235144;2879;110;146;2733;0;1,794283;118;0;3;26;89;0,010929;558;0;13;74;471;0,041873;
7000;5,275;33,0;33;5;11;22;0;1,27349;21;2;7;14;0;0,805685;8;0;0;4;4;0,022329;672;2;4;94;574;0,112681;1545;22;22;96;1427;0,153757;1007;12;21;133;853;0,371213;74;0;0;0;74;0,011024;193;14;31;162;0;0,237509;2882;110;146;2736;0;1,796192;119;0;3;27;89;0,011;558;0;13;74;471;0,041873;
8000;5,665;33,0;33;5;11;22;0;1,27349;21;2;7;14;0;0,805685;8;0;0;4;4;0,022329;835;2;5;113;717;0,137979;1545;22;22;96;1427;0,153757;1242;12;21;169;1052;0,438529;74;0;0;0;74;0,011024;193;14;31;162;0;0,237509;3333;110;148;3185;0;2,074596;119;0;3;27;89;0,011;709;0;16;93;600;0,051645;
9000;5,972;33,0;33;5;11;22;0;1,27349;21;2;7;14;0;0,805685;8;0;0;4;4;0,022329;1060;2;7;137;916;0,174152;1545;22;22;96;1427;0,153757;1570;12;25;216;1329;0,539832;74;0;0;0;74;0,011024;193;14;31;162;0;0,237509;3569;110;149;3420;0;2,221997;119;0;3;27;89;0,011;920;0;20;139;761;0,065242;
10000;7,508;33,0;45;5;12;33;0;2,080761;28;2;11;17;0;1,266842;59;0;0;18;41;0,082169;1246;2;9;147;1090;0,210625;1546;22;22;96;1428;0,153854;1853;12;30;236;1587;0,657614;212;0;0;0;212;0,027597;197;14;31;166;0;0,24269;3571;110;149;3422;0;2,223257;293;0;5;68;220;0,022994;1079;0;26;165;888;0,075423;
11000;8,803;33,0;51;5;12;39;0;2,611478;30;2;13;17;0;1,458123;118;0;0;30;88;0,150373;1273;2;9;150;1114;0,216088;1806;22;22;97;1687;0,180024;1998;12;30;250;1718;0,719526;230;0;0;0;230;0,029863;435;14;43;392;0;0,627624;3571;110;149;3422;0;2,223257;532;0;6;110;416;0,038891;1085;0;26;167;892;0,075804;
12000;9,729;33,0;51;5;12;39;0;2,611478;32;2;15;17;0;1,661592;205;0;0;45;160;0,250427;1273;2;9;150;1114;0,216088;1807;22;22;97;1688;0,180119;2279;12;31;269;1979;0,838348;231;0;0;0;231;0,029987;729;14;63;666;0;1,099826;3572;110;149;3423;0;2,223908;870;0;8;158;704;0,061562;1085;0;26;167;892;0,075804;
12010;9,852;32,0;51;5;12;39;0;2,611478;33;2;16;17;0;1,77467;205;0;0;45;160;0,250427;1273;2;9;150;1114;0,216088;1808;22;22;97;1689;0,180216;2281;12;32;269;1980;0,839248;232;0;0;0;232;0,030113;733;15;64;669;0;1,106985;3572;110;149;3423;0;2,223908;873;0;8;159;706;0,061759;1085;0;26;167;892;0,075804;
12028;10,074;32,0;52;5;12;40;0;2,702158;34;2;16;18;0;1,891597;205;0;0;45;160;0,250427;1274;2;9;150;1115;0,216274;1809;22;22;97;1690;0,180312;2287;12;32;269;1986;0,841805;232;0;0;0;232;0,030113;738;15;65;673;0;1,116123;3573;110;149;3424;0;2,224777;878;0;8;161;709;0,06208;1086;0;26;167;893;0,075894;
