Iteration;Time;BestFitness;CurrentFitness;Threshold
5986;3,935;111,0;112,0;112,0
5989;3,936;111,0;111,0;112,0
5990;3,936;111,0;111,0;112,0
5991;3,936;111,0;111,0;112,0
5994;3,938;110,0;111,0;111,0
5998;3,94;109,0;110,0;110,0
5999;3,94;109,0;109,0;110,0
6000;3,94;109,0;109,0;110,0
6002;3,942;108,0;109,0;109,0
6003;3,943;106,0;108,0;108,0
6005;3,943;106,0;106,0;108,0
6009;3,944;106,0;106,0;108,0
6011;3,946;105,0;106,0;106,0
6014;3,947;105,0;105,0;106,0
6019;3,948;105,0;105,0;106,0
6024;3,949;105,0;106,0;106,0
6025;3,95;105,0;105,0;106,0
6029;3,951;105,0;105,0;106,0
6030;3,956;104,0;105,0;105,0
6031;3,956;104,0;104,0;105,0
6035;3,962;103,0;104,0;104,0
6036;3,962;103,0;103,0;104,0
6037;3,962;103,0;103,0;104,0
6039;3,966;102,0;103,0;103,0
6042;3,967;102,0;102,0;103,0
6043;3,967;102,0;102,0;103,0
6044;3,968;101,0;102,0;102,0
6048;3,969;101,0;101,0;102,0
6050;3,97;101,0;101,0;102,0
6052;3,97;101,0;101,0;102,0
6054;3,972;100,0;101,0;101,0
6057;3,972;100,0;100,0;101,0
6059;3,973;100,0;100,0;101,0
6061;3,974;99,0;100,0;100,0
6064;3,975;99,0;99,0;100,0
6071;3,978;98,0;99,0;99,0
6075;3,979;98,0;98,0;99,0
6079;3,981;97,0;98,0;98,0
6080;3,981;97,0;97,0;98,0
6086;3,983;97,0;97,0;98,0
6088;3,983;97,0;97,0;98,0
6092;3,985;96,0;97,0;97,0
6096;3,986;96,0;96,0;97,0
6098;3,987;95,0;96,0;96,0
6103;3,989;91,0;95,0;95,0
6105;3,991;89,0;91,0;91,0
6106;3,992;88,0;89,0;89,0
6107;3,992;88,0;88,0;89,0
6111;3,994;86,0;88,0;88,0
6113;3,995;86,0;86,0;88,0
6115;3,995;86,0;86,0;88,0
6118;3,996;86,0;86,0;88,0
6120;3,996;86,0;86,0;88,0
6121;3,997;86,0;88,0;88,0
6122;3,997;86,0;88,0;88,0
6123;3,997;86,0;88,0;88,0
6125;3,997;86,0;88,0;88,0
6129;3,998;86,0;88,0;88,0
6132;3,999;86,0;88,0;88,0
6142;4,001;86,0;87,0;88,0
6143;4,001;86,0;86,0;88,0
6144;4,002;86,0;86,0;88,0
6145;4,002;86,0;86,0;88,0
6146;4,004;82,0;86,0;86,0
6149;4,005;82,0;82,0;86,0
6152;4,005;82,0;82,0;86,0
6154;4,007;81,0;82,0;82,0
6157;4,007;81,0;81,0;82,0
6158;4,009;80,0;81,0;81,0
6161;4,01;80,0;80,0;81,0
6165;4,011;80,0;80,0;81,0
6167;4,011;80,0;80,0;81,0
6179;4,013;80,0;81,0;81,0
6180;4,013;80,0;81,0;81,0
6186;4,014;80,0;80,0;81,0
6188;4,015;80,0;80,0;81,0
6189;4,015;80,0;80,0;81,0
6191;4,015;80,0;81,0;81,0
6194;4,016;80,0;81,0;81,0
6198;4,017;80,0;81,0;82,0
6199;4,017;80,0;82,0;82,0
6203;4,017;80,0;82,0;82,0
6206;4,018;80,0;82,0;82,0
6208;4,018;80,0;81,0;82,0
6210;4,019;80,0;81,0;82,0
6213;4,019;80,0;80,0;82,0
6214;4,019;80,0;80,0;82,0
6218;4,02;80,0;80,0;82,0
6220;4,021;79,0;80,0;80,0
6221;4,022;79,0;79,0;80,0
6226;4,023;79,0;79,0;80,0
6228;4,024;78,0;79,0;79,0
6229;4,025;75,0;78,0;78,0
6230;4,026;74,0;75,0;75,0
6232;4,028;73,0;74,0;74,0
6241;4,03;73,0;73,0;74,0
6248;4,031;73,0;74,0;74,0
6250;4,032;73,0;74,0;74,0
6251;4,032;73,0;74,0;74,0
6258;4,035;72,0;74,0;73,0
6260;4,036;71,0;72,0;72,0
6267;4,037;71,0;71,0;72,0
6268;4,038;71,0;71,0;72,0
6274;4,039;71,0;72,0;72,0
6277;4,039;71,0;72,0;72,0
6283;4,041;71,0;72,0;72,0
6290;4,042;71,0;72,0;72,0
6294;4,044;70,0;72,0;71,0
6297;4,046;68,0;70,0;70,0
6298;4,046;68,0;68,0;70,0
6299;4,046;68,0;68,0;70,0
6301;4,047;68,0;68,0;70,0
6302;4,047;68,0;68,0;70,0
6307;4,049;67,0;68,0;68,0
6314;4,051;67,0;67,0;68,0
6318;4,052;67,0;67,0;68,0
6320;4,053;67,0;68,0;68,0
6324;4,053;67,0;68,0;68,0
6327;4,054;67,0;68,0;68,0
6333;4,056;67,0;68,0;68,0
6340;4,059;65,0;68,0;67,0
6341;4,059;65,0;65,0;67,0
6342;4,059;65,0;65,0;67,0
6344;4,06;63,0;65,0;65,0
6353;4,062;63,0;63,0;65,0
6354;4,062;63,0;65,0;65,0
6356;4,063;63,0;65,0;65,0
6362;4,064;63,0;65,0;65,0
6365;4,065;63,0;65,0;65,0
6374;4,067;63,0;64,0;65,0
6377;4,068;63,0;64,0;65,0
6382;4,068;63,0;65,0;65,0
6386;4,069;63,0;64,0;65,0
6387;4,07;63,0;64,0;65,0
6391;4,07;63,0;64,0;65,0
6399;4,072;63,0;63,0;67,0
6401;4,072;63,0;63,0;67,0
6402;4,072;63,0;64,0;67,0
6406;4,073;63,0;64,0;67,0
6409;4,073;63,0;64,0;67,0
6414;4,074;63,0;63,0;67,0
6419;4,075;63,0;63,0;67,0
6428;4,077;63,0;64,0;67,0
6430;4,077;63,0;66,0;67,0
6431;4,077;63,0;66,0;67,0
6436;4,078;63,0;64,0;67,0
6438;4,078;63,0;64,0;67,0
6442;4,079;63,0;64,0;67,0
6443;4,079;63,0;64,0;68,0
6444;4,08;63,0;67,0;68,0
6445;4,08;63,0;67,0;68,0
6450;4,08;63,0;65,0;68,0
6452;4,081;63,0;64,0;68,0
6456;4,082;63,0;64,0;68,0
6458;4,082;63,0;64,0;68,0
6464;4,083;63,0;63,0;68,0
6468;4,084;63,0;63,0;68,0
6473;4,085;63,0;65,0;68,0
6474;4,085;63,0;64,0;68,0
6478;4,086;63,0;64,0;68,0
6482;4,087;63,0;64,0;68,0
6487;4,088;63,0;63,0;68,0
6489;4,089;62,0;63,0;63,0
6491;4,091;61,0;62,0;62,0
6495;4,092;61,0;61,0;62,0
6498;4,092;61,0;61,0;62,0
6500;4,094;60,0;61,0;61,0
6503;4,095;59,0;60,0;60,0
6507;4,096;59,0;59,0;60,0
6513;4,099;58,0;59,0;59,0
6514;4,099;58,0;58,0;59,0
6517;4,099;58,0;58,0;59,0
6520;4,1;58,0;58,0;59,0
6521;4,1;58,0;58,0;59,0
6526;4,101;58,0;58,0;59,0
6528;4,101;58,0;59,0;59,0
6534;4,102;58,0;59,0;59,0
6540;4,103;58,0;59,0;59,0
6543;4,104;58,0;59,0;59,0
6547;4,104;58,0;59,0;59,0
6548;4,105;58,0;58,0;59,0
6556;4,106;58,0;58,0;59,0
6559;4,107;58,0;58,0;59,0
6561;4,109;57,0;58,0;58,0
6563;4,109;57,0;57,0;58,0
6565;4,11;57,0;57,0;58,0
6573;4,112;56,0;57,0;57,0
6583;4,115;55,0;56,0;56,0
6584;4,115;55,0;55,0;56,0
6588;4,117;54,0;55,0;55,0
6600;4,12;54,0;54,0;55,0
6604;4,12;54,0;55,0;55,0
6605;4,121;54,0;55,0;55,0
6608;4,121;54,0;54,0;55,0
6614;4,123;54,0;54,0;55,0
6623;4,125;54,0;54,0;55,0
6628;4,126;54,0;55,0;55,0
6629;4,126;54,0;55,0;55,0
6634;4,127;54,0;55,0;55,0
6636;4,128;54,0;54,0;55,0
6637;4,128;54,0;54,0;55,0
6640;4,128;54,0;54,0;55,0
6647;4,13;54,0;54,0;56,0
6651;4,13;54,0;56,0;56,0
6654;4,131;54,0;55,0;56,0
6657;4,131;54,0;55,0;56,0
6659;4,132;54,0;55,0;56,0
6660;4,132;54,0;54,0;56,0
6665;4,133;54,0;54,0;56,0
6671;4,135;54,0;54,0;56,0
6672;4,135;54,0;54,0;56,0
6675;4,135;54,0;54,0;56,0
6677;4,136;54,0;56,0;56,0
6682;4,137;54,0;56,0;56,0
6686;4,137;54,0;56,0;56,0
6687;4,138;54,0;55,0;56,0
6691;4,138;54,0;55,0;56,0
6696;4,139;54,0;55,0;56,0
6700;4,14;54,0;55,0;56,0
6708;4,141;54,0;56,0;57,0
6709;4,141;54,0;56,0;57,0
6714;4,142;54,0;54,0;57,0
6716;4,143;53,0;54,0;54,0
6721;4,145;52,0;53,0;53,0
6722;4,146;52,0;52,0;53,0
6725;4,147;51,0;52,0;52,0
6730;4,148;51,0;51,0;52,0
6731;4,148;51,0;51,0;52,0
6745;4,151;51,0;51,0;52,0
6750;4,152;51,0;52,0;52,0
6751;4,152;51,0;52,0;52,0
6755;4,153;51,0;52,0;52,0
6757;4,153;51,0;52,0;52,0
6758;4,153;51,0;52,0;52,0
6759;4,154;51,0;51,0;52,0
6765;4,155;51,0;51,0;52,0
6767;4,155;51,0;51,0;52,0
6768;4,155;51,0;51,0;52,0
6769;4,156;51,0;51,0;52,0
6772;4,156;51,0;51,0;52,0
6774;4,157;51,0;51,0;52,0
6778;4,157;51,0;51,0;52,0
6781;4,158;51,0;52,0;52,0
6783;4,158;51,0;52,0;52,0
6788;4,159;51,0;52,0;53,0
6790;4,159;51,0;52,0;53,0
6792;4,159;51,0;52,0;53,0
6794;4,16;51,0;52,0;53,0
6796;4,16;51,0;53,0;53,0
6797;4,161;51,0;53,0;53,0
6798;4,161;51,0;53,0;53,0
6803;4,162;51,0;53,0;53,0
6806;4,163;51,0;52,0;53,0
6810;4,163;51,0;52,0;53,0
6811;4,164;51,0;52,0;53,0
6812;4,164;51,0;52,0;53,0
6814;4,164;51,0;52,0;53,0
6818;4,165;51,0;52,0;53,0
6820;4,165;51,0;52,0;53,0
6825;4,166;51,0;51,0;53,0
6829;4,167;51,0;51,0;53,0
6830;4,167;51,0;51,0;53,0
6833;4,168;51,0;51,0;53,0
6834;4,168;51,0;52,0;53,0
6835;4,168;51,0;52,0;53,0
6840;4,169;51,0;52,0;53,0
6843;4,169;51,0;51,0;53,0
6846;4,17;51,0;51,0;53,0
6850;4,172;49,0;51,0;51,0
6851;4,172;49,0;49,0;51,0
6853;4,172;49,0;49,0;51,0
6859;4,173;49,0;49,0;51,0
6861;4,174;49,0;49,0;51,0
6864;4,174;49,0;49,0;51,0
6867;4,175;49,0;49,0;51,0
6868;4,175;49,0;49,0;51,0
6869;4,175;49,0;49,0;51,0
6870;4,221;49,0;50,0;51,0
6871;4,221;49,0;50,0;51,0
6873;4,222;49,0;50,0;51,0
6875;4,222;49,0;50,0;51,0
6879;4,223;49,0;50,0;51,0
6888;4,225;49,0;50,0;51,0
6889;4,225;49,0;51,0;51,0
6894;4,226;49,0;51,0;51,0
6896;4,226;49,0;51,0;51,0
6898;4,226;49,0;51,0;51,0
6903;4,227;49,0;51,0;51,0
6908;4,228;49,0;51,0;51,0
6909;4,228;49,0;51,0;51,0
6911;4,228;49,0;49,0;51,0
6915;4,229;49,0;49,0;51,0
6917;4,231;48,0;49,0;49,0
6918;4,278;48,0;48,0;49,0
6919;4,324;48,0;48,0;49,0
6921;4,324;48,0;48,0;49,0
6936;4,327;48,0;48,0;49,0
6938;4,328;48,0;49,0;49,0
6944;4,329;48,0;49,0;49,0
6947;4,329;48,0;49,0;49,0
6949;4,33;48,0;49,0;49,0
6951;4,33;48,0;49,0;49,0
6960;4,332;48,0;49,0;49,0
6962;4,333;48,0;49,0;49,0
6964;4,333;48,0;48,0;49,0
6968;4,334;48,0;48,0;49,0
6971;4,334;48,0;48,0;49,0
6974;4,337;48,0;48,0;49,0
6976;4,338;48,0;48,0;49,0
6981;4,339;48,0;48,0;49,0
6983;4,385;47,0;48,0;48,0
6987;4,388;47,0;47,0;48,0
6991;4,433;47,0;47,0;48,0
6993;4,521;47,0;47,0;48,0
6994;4,565;47,0;47,0;48,0
6995;4,61;46,0;47,0;47,0
6996;4,61;46,0;46,0;47,0
7001;4,656;46,0;46,0;47,0
7003;4,656;46,0;46,0;47,0
7006;4,656;46,0;46,0;47,0
7009;4,657;46,0;46,0;47,0
7013;4,658;46,0;46,0;47,0
7017;4,658;46,0;46,0;47,0
7018;4,658;46,0;47,0;47,0
7019;4,659;46,0;47,0;47,0
7021;4,659;46,0;47,0;47,0
7043;4,663;46,0;47,0;47,0
7052;4,664;46,0;46,0;47,0
7055;4,664;46,0;46,0;47,0
7060;4,665;46,0;46,0;47,0
7062;4,667;45,0;46,0;46,0
7065;4,668;45,0;45,0;46,0
7082;4,671;45,0;45,0;46,0
7087;4,672;45,0;46,0;46,0
7089;4,673;45,0;46,0;46,0
7095;4,674;45,0;45,0;46,0
7100;4,674;45,0;45,0;46,0
7102;4,676;44,0;45,0;45,0
7103;4,676;44,0;44,0;45,0
7126;4,681;44,0;44,0;45,0
7127;4,681;44,0;45,0;45,0
7129;4,681;44,0;45,0;45,0
7133;4,682;44,0;45,0;45,0
7135;4,682;44,0;45,0;45,0
7141;4,683;44,0;45,0;45,0
7145;4,684;44,0;45,0;45,0
7148;4,684;44,0;45,0;45,0
7163;4,687;44,0;45,0;45,0
7166;4,688;44,0;45,0;45,0
7168;4,688;44,0;45,0;45,0
7171;4,688;44,0;45,0;45,0
7179;4,69;44,0;45,0;45,0
7181;4,69;44,0;44,0;45,0
7189;4,691;44,0;44,0;45,0
7192;4,693;43,0;44,0;44,0
7207;4,696;43,0;43,0;44,0
7208;4,697;43,0;43,0;44,0
7210;4,697;43,0;43,0;44,0
7221;4,699;43,0;43,0;44,0
7225;4,7;43,0;44,0;44,0
7232;4,701;43,0;44,0;44,0
7235;4,702;43,0;44,0;44,0
7238;4,702;43,0;44,0;44,0
7241;4,703;43,0;44,0;44,0
7245;4,704;43,0;44,0;44,0
7247;4,704;43,0;44,0;44,0
7250;4,705;43,0;44,0;44,0
7253;4,705;43,0;44,0;44,0
7256;4,706;43,0;44,0;44,0
7259;4,707;43,0;44,0;44,0
7263;4,707;43,0;44,0;44,0
7271;4,709;43,0;44,0;44,0
7276;4,709;43,0;44,0;44,0
7278;4,71;43,0;44,0;44,0
7283;4,711;43,0;44,0;44,0
7284;4,711;43,0;44,0;44,0
7287;4,711;43,0;44,0;44,0
7291;4,712;43,0;44,0;44,0
7293;4,712;43,0;44,0;44,0
7297;4,713;43,0;44,0;44,0
7303;4,714;43,0;44,0;44,0
7306;4,714;43,0;44,0;44,0
7307;4,714;43,0;44,0;44,0
7310;4,715;43,0;44,0;44,0
7321;4,717;43,0;44,0;44,0
7323;4,717;43,0;44,0;44,0
7328;4,718;43,0;44,0;44,0
7329;4,718;43,0;44,0;44,0
7332;4,719;43,0;44,0;44,0
7337;4,72;43,0;44,0;44,0
7347;4,721;43,0;43,0;45,0
7349;4,721;43,0;43,0;45,0
7355;4,722;43,0;43,0;45,0
7357;4,723;43,0;43,0;45,0
7366;4,724;43,0;43,0;45,0
7368;4,725;43,0;43,0;45,0
7375;4,726;43,0;44,0;45,0
7378;4,726;43,0;44,0;45,0
7382;4,727;43,0;44,0;45,0
7386;4,727;43,0;43,0;45,0
7404;4,73;43,0;43,0;45,0
7405;4,731;43,0;43,0;45,0
7408;4,732;43,0;43,0;45,0
7412;4,732;43,0;43,0;45,0
7424;4,734;43,0;44,0;45,0
7426;4,735;43,0;44,0;45,0
7435;4,736;43,0;44,0;45,0
7437;4,737;43,0;44,0;45,0
7441;4,737;43,0;44,0;45,0
7444;4,738;43,0;44,0;45,0
7445;4,738;43,0;45,0;45,0
7451;4,739;43,0;45,0;45,0
7463;4,741;43,0;45,0;45,0
7467;4,741;43,0;45,0;45,0
7473;4,742;43,0;44,0;45,0
7476;4,743;43,0;44,0;45,0
7482;4,744;43,0;44,0;46,0
7488;4,745;43,0;44,0;46,0
7493;4,746;43,0;44,0;46,0
7499;4,747;43,0;43,0;46,0
7505;4,748;43,0;43,0;46,0
7507;4,748;43,0;43,0;46,0
7511;4,749;43,0;43,0;46,0
7513;4,749;43,0;43,0;46,0
7515;4,75;43,0;43,0;46,0
7523;4,751;43,0;43,0;46,0
7526;4,752;43,0;46,0;46,0
7535;4,753;43,0;46,0;46,0
7542;4,754;43,0;46,0;46,0
7544;4,755;43,0;44,0;46,0
7552;4,756;43,0;44,0;46,0
7554;4,756;43,0;44,0;46,0
7559;4,757;43,0;44,0;46,0
7561;4,758;43,0;44,0;46,0
7571;4,759;43,0;43,0;46,0
7579;4,76;43,0;43,0;46,0
7587;4,762;43,0;43,0;46,0
7592;4,763;43,0;44,0;46,0
7612;4,766;43,0;43,0;46,0
7617;4,767;43,0;43,0;47,0
7622;4,767;43,0;44,0;47,0
7625;4,768;43,0;44,0;47,0
7626;4,768;43,0;44,0;47,0
7633;4,769;43,0;44,0;47,0
7634;4,769;43,0;44,0;47,0
7638;4,77;43,0;44,0;47,0
7641;4,77;43,0;44,0;47,0
7648;4,771;43,0;44,0;47,0
7652;4,772;43,0;45,0;47,0
7657;4,773;43,0;45,0;47,0
7658;4,773;43,0;45,0;47,0
7661;4,774;43,0;45,0;47,0
7666;4,774;43,0;45,0;47,0
7667;4,775;43,0;44,0;47,0
7672;4,775;43,0;44,0;47,0
7679;4,776;43,0;44,0;47,0
7688;4,778;43,0;44,0;47,0
7692;4,779;43,0;44,0;47,0
7700;4,78;43,0;43,0;47,0
7703;4,781;43,0;43,0;47,0
7706;4,781;43,0;43,0;47,0
7713;4,783;43,0;43,0;47,0
7719;4,784;43,0;43,0;47,0
7721;4,784;43,0;43,0;47,0
7724;4,785;43,0;44,0;47,0
7731;4,786;43,0;44,0;47,0
7733;4,786;43,0;44,0;47,0
7737;4,787;43,0;44,0;47,0
7738;4,787;43,0;44,0;47,0
7740;4,788;43,0;44,0;47,0
7745;4,788;43,0;44,0;47,0
7752;4,789;43,0;44,0;47,0
7759;4,791;43,0;47,0;47,0
7760;4,791;43,0;47,0;47,0
7761;4,791;43,0;45,0;47,0
7764;4,791;43,0;44,0;48,0
7766;4,792;43,0;44,0;48,0
7772;4,793;43,0;44,0;48,0
7776;4,794;43,0;44,0;48,0
7780;4,794;43,0;44,0;48,0
7782;4,795;43,0;44,0;48,0
7788;4,795;43,0;44,0;48,0
7792;4,796;43,0;44,0;48,0
7793;4,797;43,0;46,0;48,0
7794;4,797;43,0;45,0;48,0
7799;4,797;43,0;45,0;48,0
7806;4,799;43,0;45,0;48,0
7808;4,799;43,0;45,0;48,0
7816;4,801;43,0;45,0;48,0
7821;4,801;43,0;45,0;48,0
7822;4,802;43,0;45,0;48,0
7824;4,802;43,0;45,0;48,0
7832;4,803;43,0;46,0;48,0
7837;4,804;43,0;46,0;48,0
7840;4,805;43,0;46,0;48,0
7842;4,805;43,0;46,0;48,0
7845;4,806;43,0;46,0;48,0
7847;4,806;43,0;46,0;48,0
7853;4,808;43,0;46,0;48,0
7857;4,808;43,0;46,0;48,0
7858;4,808;43,0;46,0;48,0
7860;4,809;43,0;46,0;48,0
7861;4,809;43,0;46,0;48,0
7865;4,81;43,0;48,0;48,0
7871;4,811;43,0;48,0;48,0
7890;4,815;43,0;47,0;48,0
7900;4,816;43,0;47,0;48,0
7902;4,816;43,0;47,0;48,0
7903;4,817;43,0;48,0;48,0
7909;4,818;43,0;48,0;49,0
7910;4,818;43,0;48,0;49,0
7915;4,818;43,0;48,0;49,0
7926;4,82;43,0;48,0;49,0
7927;4,821;43,0;47,0;49,0
7932;4,822;43,0;47,0;49,0
7952;4,825;43,0;47,0;49,0
7954;4,826;43,0;49,0;49,0
7956;4,826;43,0;49,0;49,0
7958;4,826;43,0;48,0;49,0
7959;4,827;43,0;47,0;49,0
7962;4,827;43,0;46,0;49,0
7964;4,827;43,0;45,0;49,0
7966;4,828;43,0;45,0;49,0
7970;4,828;43,0;44,0;49,0
7971;4,828;43,0;43,0;49,0
7973;4,829;43,0;43,0;49,0
7978;4,83;43,0;43,0;49,0
7987;4,832;42,0;43,0;43,0
7993;4,833;42,0;42,0;43,0
7999;4,834;42,0;42,0;43,0
8008;4,837;42,0;42,0;43,0
8019;4,839;42,0;42,0;43,0
8028;4,841;42,0;43,0;43,0
8036;4,843;42,0;43,0;43,0
8043;4,844;42,0;43,0;43,0
8049;4,845;42,0;43,0;43,0
8053;4,845;42,0;43,0;43,0
8056;4,846;42,0;43,0;43,0
8060;4,847;42,0;43,0;43,0
8063;4,848;42,0;43,0;43,0
8066;4,848;42,0;43,0;43,0
8073;4,85;42,0;43,0;43,0
8076;4,85;42,0;43,0;43,0
8079;4,851;42,0;43,0;43,0
8080;4,851;42,0;43,0;43,0
8083;4,852;42,0;42,0;43,0
8085;4,852;42,0;42,0;43,0
8088;4,853;42,0;42,0;43,0
8092;4,853;42,0;42,0;43,0
8102;4,855;42,0;42,0;43,0
8107;4,856;42,0;42,0;43,0
8109;4,856;42,0;42,0;43,0
8114;4,857;42,0;42,0;43,0
8116;4,857;42,0;42,0;43,0
8119;4,858;42,0;43,0;43,0
8124;4,859;42,0;43,0;43,0
8129;4,86;42,0;43,0;43,0
8130;4,86;42,0;43,0;43,0
8132;4,86;42,0;43,0;43,0
8137;4,861;42,0;43,0;43,0
8140;4,862;42,0;43,0;43,0
8141;4,862;42,0;43,0;43,0
8145;4,862;42,0;43,0;43,0
8147;4,863;42,0;43,0;43,0
8149;4,864;42,0;43,0;43,0
8150;4,864;42,0;43,0;43,0
8153;4,865;42,0;43,0;43,0
8157;4,865;42,0;43,0;43,0
8159;4,866;42,0;43,0;43,0
8163;4,866;42,0;43,0;44,0
8168;4,867;42,0;44,0;44,0
8173;4,868;42,0;43,0;44,0
8174;4,869;42,0;43,0;44,0
8175;4,869;42,0;43,0;44,0
8179;4,87;42,0;43,0;44,0
8191;4,872;42,0;43,0;44,0
8195;4,873;42,0;43,0;44,0
8206;4,874;42,0;43,0;44,0
8208;4,875;42,0;44,0;44,0
8211;4,876;42,0;44,0;44,0
8216;4,876;42,0;44,0;44,0
8221;4,877;42,0;44,0;44,0
8225;4,878;42,0;44,0;44,0
8236;4,88;42,0;44,0;44,0
8248;4,882;42,0;44,0;44,0
8254;4,883;42,0;44,0;44,0
8271;4,885;42,0;43,0;44,0
8281;4,887;42,0;43,0;44,0
8285;4,888;42,0;43,0;44,0
8286;4,888;42,0;44,0;44,0
8292;4,889;42,0;44,0;44,0
8293;4,889;42,0;44,0;44,0
8302;4,89;42,0;44,0;44,0
8306;4,891;42,0;44,0;44,0
8313;4,892;42,0;44,0;44,0
8321;4,893;42,0;44,0;45,0
8332;4,895;42,0;45,0;45,0
8334;4,896;42,0;45,0;45,0
8337;4,896;42,0;45,0;45,0
8344;4,898;42,0;45,0;45,0
8348;4,899;42,0;45,0;45,0
8353;4,899;42,0;44,0;45,0
8356;4,9;42,0;44,0;45,0
8357;4,9;42,0;43,0;45,0
8359;4,901;42,0;43,0;45,0
8373;4,904;42,0;43,0;45,0
8374;4,904;42,0;43,0;45,0
8377;4,904;42,0;43,0;45,0
8386;4,906;42,0;43,0;45,0
8391;4,907;42,0;43,0;45,0
8394;4,908;42,0;43,0;45,0
8412;4,91;42,0;44,0;45,0
8415;4,911;42,0;44,0;45,0
8422;4,912;42,0;44,0;45,0
8425;4,913;42,0;44,0;45,0
8429;4,913;42,0;45,0;45,0
8433;4,914;42,0;45,0;45,0
8438;4,915;42,0;45,0;45,0
8440;4,915;42,0;44,0;45,0
8445;4,916;42,0;44,0;45,0
8451;4,917;42,0;43,0;45,0
8463;4,919;42,0;43,0;45,0
8469;4,92;42,0;42,0;45,0
8471;4,921;42,0;42,0;45,0
8481;4,923;42,0;42,0;46,0
8482;4,923;42,0;42,0;46,0
8485;4,923;42,0;42,0;46,0
8495;4,925;42,0;42,0;46,0
8497;4,925;42,0;42,0;46,0
8516;4,928;42,0;45,0;46,0
8523;4,929;42,0;42,0;46,0
8527;4,93;42,0;42,0;46,0
8530;4,93;42,0;42,0;46,0
8533;4,931;42,0;42,0;46,0
8538;4,931;42,0;42,0;46,0
8539;4,932;42,0;42,0;46,0
8549;4,933;42,0;42,0;46,0
8551;4,933;42,0;42,0;46,0
8554;4,934;42,0;43,0;46,0
8563;4,935;42,0;42,0;46,0
8565;4,936;42,0;42,0;46,0
8569;4,936;42,0;42,0;46,0
8572;4,937;42,0;42,0;46,0
8576;4,937;42,0;42,0;46,0
8580;4,938;42,0;42,0;46,0
8582;4,938;42,0;42,0;46,0
8585;4,939;42,0;42,0;46,0
8590;4,939;42,0;42,0;46,0
8593;4,94;42,0;43,0;46,0
8595;4,94;42,0;42,0;46,0
8599;4,941;42,0;42,0;46,0
8619;4,945;41,0;42,0;42,0
8633;4,947;41,0;41,0;42,0
8648;4,95;41,0;41,0;42,0
8649;4,95;41,0;41,0;42,0
8651;4,95;41,0;41,0;42,0
8653;4,95;41,0;41,0;42,0
8660;4,952;41,0;41,0;42,0
8667;4,953;41,0;41,0;42,0
8671;4,953;41,0;42,0;42,0
8678;4,954;41,0;42,0;42,0
8679;4,954;41,0;42,0;42,0
8681;4,955;41,0;42,0;42,0
8691;4,956;41,0;42,0;42,0
8696;4,957;41,0;42,0;42,0
8718;4,96;41,0;42,0;42,0
8740;4,963;41,0;42,0;42,0
8741;4,963;41,0;41,0;42,0
8757;4,966;41,0;41,0;42,0
8761;4,966;41,0;41,0;42,0
8765;4,967;41,0;41,0;42,0
8766;4,967;41,0;41,0;42,0
8767;4,968;40,0;41,0;41,0
8779;4,971;40,0;40,0;41,0
8789;4,973;40,0;40,0;41,0
8796;4,974;40,0;40,0;41,0
8798;4,975;40,0;40,0;41,0
8809;4,978;40,0;40,0;41,0
8810;4,978;40,0;41,0;41,0
8814;4,979;40,0;40,0;41,0
8826;4,98;40,0;40,0;41,0
8830;4,981;40,0;40,0;41,0
8837;4,982;40,0;40,0;41,0
8852;4,984;40,0;40,0;41,0
8856;4,985;40,0;40,0;41,0
8857;4,985;40,0;41,0;41,0
8869;4,987;40,0;41,0;41,0
8873;4,988;40,0;41,0;41,0
8879;4,989;40,0;41,0;41,0
8881;4,989;40,0;41,0;41,0
8887;4,99;40,0;41,0;41,0
8893;4,991;40,0;41,0;41,0
8895;4,991;40,0;41,0;41,0
8896;4,991;40,0;40,0;41,0
8898;4,991;40,0;40,0;41,0
8901;4,992;40,0;40,0;41,0
8908;4,993;40,0;40,0;41,0
8913;4,994;40,0;40,0;41,0
8916;4,994;40,0;40,0;41,0
8921;4,995;40,0;40,0;41,0
8923;4,995;40,0;40,0;41,0
8926;4,996;40,0;40,0;41,0
8936;4,997;40,0;40,0;41,0
8945;4,998;40,0;40,0;41,0
8948;4,999;40,0;40,0;41,0
8949;4,999;40,0;40,0;41,0
8953;4,999;40,0;41,0;41,0
8956;5,0;40,0;41,0;41,0
8961;5,0;40,0;41,0;41,0
8963;5,001;40,0;41,0;41,0
8973;5,003;39,0;40,0;40,0
8975;5,003;39,0;39,0;40,0
8979;5,004;39,0;39,0;40,0
8984;5,005;39,0;39,0;40,0
8992;5,006;39,0;39,0;40,0
9001;5,007;39,0;39,0;40,0
9009;5,008;39,0;39,0;40,0
9018;5,009;39,0;39,0;40,0
9026;5,01;39,0;39,0;40,0
9029;5,011;39,0;40,0;40,0
9035;5,012;39,0;39,0;40,0
9050;5,014;39,0;39,0;40,0
9054;5,014;39,0;39,0;40,0
9061;5,015;39,0;39,0;40,0
9065;5,016;39,0;39,0;40,0
9075;5,017;39,0;39,0;40,0
9083;5,018;39,0;39,0;40,0
9084;5,018;39,0;39,0;40,0
9095;5,02;39,0;40,0;40,0
9101;5,021;39,0;40,0;40,0
9105;5,021;39,0;40,0;40,0
9112;5,022;39,0;39,0;40,0
9121;5,024;39,0;39,0;40,0
9129;5,025;39,0;39,0;40,0
9136;5,026;39,0;39,0;40,0
